DOL_Vehicle_ID,Model_Year,Make,Model,Electric_Vehicle_Type,Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility,Electric_Range,Base_MSRP,Vehicle_Age,Range_Category,Price_Category,Price_per_Range,EV_Class,High_Range_Flag,Premium_Flag
119573,2023,Mahindra Electric,S1 Pro,BEV,Eligible,328,1041070,3,High,Premium,3173.99,BEV,1,1
119574,2023,Mahindra Electric,iQube,PHEV,Eligible,376,1344628,3,High,Premium,3576.14,PHEV,1,1
119575,2023,BYD India,Nexon EV,BEV,Eligible,209,1406887,3,Medium,Premium,6731.52,BEV,0,1
119576,2023,Tata Motors,450X,PHEV,Eligible,409,2086580,3,High,Premium,5101.66,PHEV,1,1
119577,2023,Mahindra Electric,iQube,BEV,Not Eligible,281,4473059,3,High,Premium,15918.36,BEV,0,1
119578,2023,Tata Motors,XUV400,BEV,Eligible,353,1278696,3,High,Premium,3622.37,BEV,1,1
119579,2023,Hyundai EV,Kona EV,PHEV,Not Eligible,493,1458132,3,High,Premium,2957.67,PHEV,1,1
119580,2023,MG Motor India,Kona EV,BEV,Eligible,124,2037388,3,Medium,Premium,16430.55,BEV,0,1
119581,2023,MG Motor India,XUV400,BEV,Eligible,503,935762,3,High,Premium,1860.36,BEV,1,1
119582,2023,Hyundai EV,Atto 3,PHEV,Eligible,440,3811024,3,High,Premium,8661.42,PHEV,1,1
119583,2023,Ather Energy,Kona EV,BEV,Not Eligible,376,3176260,3,High,Premium,8447.5,BEV,1,1
119584,2023,Ather Energy,Atto 3,PHEV,Eligible,392,2750254,3,High,Premium,7015.95,PHEV,1,1
119585,2023,Mahindra Electric,ZS EV,PHEV,Eligible,114,1435990,3,Medium,Premium,12596.4,PHEV,0,1
119586,2023,Mahindra Electric,ZS EV,BEV,Eligible,298,2530969,3,High,Premium,8493.18,BEV,0,1
119587,2023,Ola Electric,ZS EV,BEV,Not Eligible,349,2375904,3,High,Premium,6807.75,BEV,1,1
119588,2023,TVS Motor,Kona EV,BEV,Eligible,422,3074771,3,High,Premium,7286.19,BEV,1,1
119589,2023,Ola Electric,450X,BEV,Eligible,355,1548433,3,High,Premium,4361.78,BEV,1,1
119590,2023,Ola Electric,Atto 3,BEV,Eligible,502,3284248,3,High,Premium,6542.33,BEV,1,1
119591,2023,TVS Motor,Kona EV,PHEV,Eligible,513,4060880,3,High,Premium,7915.95,PHEV,1,1
119592,2023,Ola Electric,ZS EV,BEV,Not Eligible,408,1921096,3,High,Premium,4708.57,BEV,1,1
119593,2023,TVS Motor,ZS EV,BEV,Not Eligible,165,1163038,3,Medium,Premium,7048.72,BEV,0,1
119594,2023,Tata Motors,Kona EV,BEV,Eligible,489,2585726,3,High,Premium,5287.78,BEV,1,1
119595,2023,TVS Motor,Atto 3,BEV,Eligible,481,3064433,3,High,Premium,6370.96,BEV,1,1
119596,2023,Hyundai EV,ZS EV,BEV,Eligible,285,2107202,3,High,Premium,7393.69,BEV,0,1
119597,2023,TVS Motor,Atto 3,BEV,Eligible,286,1698187,3,High,Premium,5937.72,BEV,0,1
119598,2023,Tata Motors,iQube,BEV,Eligible,273,4084644,3,High,Premium,14962.07,BEV,0,1
119599,2023,Ather Energy,ZS EV,BEV,Eligible,153,1198490,3,Medium,Premium,7833.27,BEV,0,1
119600,2023,TVS Motor,Kona EV,BEV,Not Eligible,475,2345747,3,High,Premium,4938.41,BEV,1,1
119601,2023,Ola Electric,Kona EV,BEV,Not Eligible,466,2620447,3,High,Premium,5623.28,BEV,1,1
119602,2023,Tata Motors,iQube,BEV,Eligible,362,3038842,3,High,Premium,8394.59,BEV,1,1
119603,2023,BYD India,Nexon EV,BEV,Eligible,118,1510825,3,Medium,Premium,12803.6,BEV,0,1
119604,2023,Tata Motors,XUV400,PHEV,Not Eligible,266,3018383,3,High,Premium,11347.3,PHEV,0,1
119605,2023,Tata Motors,XUV400,BEV,Eligible,433,2717428,3,High,Premium,6275.82,BEV,1,1
119606,2023,Ather Energy,iQube,BEV,Eligible,466,4159948,3,High,Premium,8926.93,BEV,1,1
119607,2023,Ola Electric,450X,BEV,Eligible,178,3593402,3,Medium,Premium,20187.65,BEV,0,1
119608,2023,Mahindra Electric,iQube,BEV,Eligible,285,1914800,3,High,Premium,6718.6,BEV,0,1
119609,2023,Ola Electric,Kona EV,BEV,Eligible,374,2883681,3,High,Premium,7710.38,BEV,1,1
119610,2023,TVS Motor,Nexon EV,BEV,Eligible,91,1384964,3,Low,Premium,15219.38,BEV,0,1
119611,2023,MG Motor India,XUV400,BEV,Eligible,237,3680702,3,Medium,Premium,15530.39,BEV,0,1
119612,2023,Tata Motors,Nexon EV,BEV,Not Eligible,289,4373667,3,High,Premium,15133.8,BEV,0,1
119613,2023,BYD India,S1 Pro,BEV,Eligible,215,3196078,3,Medium,Premium,14865.48,BEV,0,1
119614,2023,Hyundai EV,450X,BEV,Eligible,134,1641380,3,Medium,Premium,12249.1,BEV,0,1
119615,2023,MG Motor India,450X,BEV,Eligible,260,3812141,3,High,Premium,14662.08,BEV,0,1
119616,2023,MG Motor India,Kona EV,BEV,Eligible,361,998721,3,High,Premium,2766.54,BEV,1,1
119617,2023,MG Motor India,450X,BEV,Eligible,295,2475718,3,High,Premium,8392.26,BEV,0,1
119618,2023,Ola Electric,Kona EV,BEV,Eligible,443,1447973,3,High,Premium,3268.56,BEV,1,1
119619,2023,BYD India,Kona EV,BEV,Not Eligible,338,2398226,3,High,Premium,7095.34,BEV,1,1
119620,2023,Mahindra Electric,iQube,BEV,Eligible,364,2952175,3,High,Premium,8110.37,BEV,1,1
119621,2023,Tata Motors,Kona EV,BEV,Eligible,486,1469742,3,High,Premium,3024.16,BEV,1,1
119622,2023,Ola Electric,iQube,BEV,Not Eligible,318,2777735,3,High,Premium,8735.02,BEV,1,1
119623,2023,Mahindra Electric,Atto 3,BEV,Eligible,324,1962847,3,High,Premium,6058.17,BEV,1,1
119624,2023,Ather Energy,ZS EV,BEV,Eligible,206,1579251,3,Medium,Premium,7666.27,BEV,0,1
119625,2023,TVS Motor,iQube,BEV,Eligible,220,1369892,3,Medium,Premium,6226.78,BEV,0,1
119626,2023,Tata Motors,XUV400,BEV,Eligible,314,4218595,3,High,Premium,13435.02,BEV,1,1
119627,2023,BYD India,S1 Pro,BEV,Eligible,379,2917837,3,High,Premium,7698.78,BEV,1,1
119628,2023,Ather Energy,ZS EV,BEV,Eligible,359,4133247,3,High,Premium,11513.22,BEV,1,1
119629,2023,TVS Motor,XUV400,BEV,Eligible,205,2799973,3,Medium,Premium,13658.4,BEV,0,1
119630,2023,Tata Motors,S1 Pro,BEV,Eligible,283,3606251,3,High,Premium,12742.94,BEV,0,1
119631,2023,MG Motor India,S1 Pro,BEV,Not Eligible,210,3935307,3,Medium,Premium,18739.56,BEV,0,1
119632,2023,Ather Energy,iQube,BEV,Eligible,118,1199396,3,Medium,Premium,10164.37,BEV,0,1
119633,2023,TVS Motor,XUV400,BEV,Eligible,255,2482887,3,High,Premium,9736.81,BEV,0,1
119634,2023,Ola Electric,S1 Pro,BEV,Eligible,365,932902,3,High,Premium,2555.9,BEV,1,1
119635,2023,Tata Motors,Atto 3,BEV,Eligible,473,2812322,3,High,Premium,5945.71,BEV,1,1
119636,2023,Mahindra Electric,ZS EV,BEV,Eligible,361,4250865,3,High,Premium,11775.25,BEV,1,1
119637,2023,TVS Motor,S1 Pro,PHEV,Eligible,474,1724488,3,High,Premium,3638.16,PHEV,1,1
119638,2023,TVS Motor,Nexon EV,BEV,Eligible,496,2921377,3,High,Premium,5889.87,BEV,1,1
119639,2023,Ola Electric,Nexon EV,BEV,Not Eligible,148,1284920,3,Medium,Premium,8681.89,BEV,0,1
119640,2023,Ather Energy,XUV400,PHEV,Eligible,427,2337358,3,High,Premium,5473.91,PHEV,1,1
119641,2023,Mahindra Electric,XUV400,BEV,Eligible,161,1131595,3,Medium,Premium,7028.54,BEV,0,1
119642,2023,Tata Motors,iQube,BEV,Not Eligible,257,1917464,3,High,Premium,7460.95,BEV,0,1
119643,2023,Ola Electric,Kona EV,BEV,Eligible,123,2387021,3,Medium,Premium,19406.67,BEV,0,1
119644,2023,Mahindra Electric,Nexon EV,BEV,Eligible,280,3496054,3,High,Premium,12485.91,BEV,0,1
119645,2023,Ola Electric,iQube,BEV,Eligible,342,3792709,3,High,Premium,11089.79,BEV,1,1
119646,2023,BYD India,450X,PHEV,Not Eligible,247,2623177,3,Medium,Premium,10620.15,PHEV,0,1
119647,2023,Ather Energy,XUV400,BEV,Eligible,452,2382422,3,High,Premium,5270.85,BEV,1,1
119648,2023,Ather Energy,XUV400,BEV,Eligible,333,3841092,3,High,Premium,11534.81,BEV,1,1
119649,2023,BYD India,Nexon EV,BEV,Eligible,313,1557170,3,High,Premium,4974.98,BEV,1,1
119650,2023,Mahindra Electric,S1 Pro,BEV,Not Eligible,320,3840624,3,High,Premium,12001.95,BEV,1,1
119651,2023,TVS Motor,Atto 3,BEV,Eligible,329,3378102,3,High,Premium,10267.79,BEV,1,1
119652,2023,TVS Motor,450X,BEV,Eligible,326,3146293,3,High,Premium,9651.21,BEV,1,1
119653,2023,BYD India,ZS EV,BEV,Eligible,266,2079302,3,High,Premium,7816.92,BEV,0,1
119654,2023,MG Motor India,Kona EV,PHEV,Eligible,374,4245730,3,High,Premium,11352.22,PHEV,1,1
119655,2023,Ola Electric,Nexon EV,BEV,Eligible,204,1567706,3,Medium,Premium,7684.83,BEV,0,1
119656,2023,Hyundai EV,Kona EV,BEV,Eligible,227,4224042,3,Medium,Premium,18608.11,BEV,0,1
119657,2023,BYD India,S1 Pro,BEV,Eligible,417,4125379,3,High,Premium,9893.0,BEV,1,1
119658,2023,Ather Energy,iQube,BEV,Eligible,509,4463756,3,High,Premium,8769.66,BEV,1,1
119659,2023,MG Motor India,ZS EV,BEV,Eligible,470,2299168,3,High,Premium,4891.85,BEV,1,1
119660,2023,Ola Electric,Nexon EV,BEV,Eligible,338,1606029,3,High,Premium,4751.57,BEV,1,1
119661,2023,Hyundai EV,Kona EV,BEV,Eligible,479,3900315,3,High,Premium,8142.62,BEV,1,1
119662,2023,TVS Motor,ZS EV,BEV,Eligible,184,2471578,3,Medium,Premium,13432.49,BEV,0,1
119663,2023,Tata Motors,XUV400,BEV,Eligible,166,2261472,3,Medium,Premium,13623.33,BEV,0,1
119664,2023,Ather Energy,Atto 3,BEV,Eligible,384,2622887,3,High,Premium,6830.43,BEV,1,1
119665,2023,Ola Electric,Kona EV,PHEV,Eligible,83,4140806,3,Low,Premium,49889.23,PHEV,0,1
119666,2023,Mahindra Electric,Nexon EV,BEV,Eligible,493,1226567,3,High,Premium,2487.97,BEV,1,1
119667,2023,Ola Electric,Kona EV,BEV,Not Eligible,403,1953813,3,High,Premium,4848.17,BEV,1,1
119668,2023,Tata Motors,ZS EV,BEV,Eligible,187,1499247,3,Medium,Premium,8017.36,BEV,0,1
119669,2023,TVS Motor,Atto 3,BEV,Eligible,141,2877250,3,Medium,Premium,20406.03,BEV,0,1
119670,2023,TVS Motor,450X,BEV,Not Eligible,382,3496011,3,High,Premium,9151.86,BEV,1,1
119671,2023,Tata Motors,ZS EV,BEV,Eligible,425,4258297,3,High,Premium,10019.52,BEV,1,1
119672,2023,Mahindra Electric,S1 Pro,BEV,Not Eligible,136,2886407,3,Medium,Premium,21223.58,BEV,0,1
119673,2023,TVS Motor,iQube,BEV,Eligible,196,3835878,3,Medium,Premium,19570.81,BEV,0,1
119674,2023,TVS Motor,S1 Pro,BEV,Eligible,90,3129624,3,Low,Premium,34773.6,BEV,0,1
119675,2023,Ola Electric,ZS EV,BEV,Eligible,293,1981555,3,High,Premium,6762.99,BEV,0,1
119676,2023,Hyundai EV,iQube,PHEV,Eligible,209,4238501,3,Medium,Premium,20279.91,PHEV,0,1
119677,2023,BYD India,Nexon EV,BEV,Not Eligible,299,4009346,3,High,Premium,13409.18,BEV,0,1
119678,2023,TVS Motor,Nexon EV,BEV,Eligible,255,1635041,3,High,Premium,6411.93,BEV,0,1
119679,2023,Hyundai EV,iQube,BEV,Eligible,359,2446484,3,High,Premium,6814.72,BEV,1,1
119680,2023,BYD India,iQube,BEV,Eligible,179,3216928,3,Medium,Premium,17971.66,BEV,0,1
119681,2023,Ola Electric,iQube,BEV,Not Eligible,287,2605639,3,High,Premium,9078.88,BEV,0,1
119682,2023,TVS Motor,iQube,BEV,Eligible,346,3923421,3,High,Premium,11339.37,BEV,1,1
119683,2023,BYD India,450X,BEV,Eligible,367,1223752,3,High,Premium,3334.47,BEV,1,1
119684,2023,TVS Motor,ZS EV,BEV,Eligible,110,3002790,3,Medium,Premium,27298.09,BEV,0,1
119685,2023,TVS Motor,ZS EV,BEV,Eligible,400,4324851,3,High,Premium,10812.13,BEV,1,1
119686,2023,Hyundai EV,Kona EV,BEV,Eligible,335,1445301,3,High,Premium,4314.33,BEV,1,1
119687,2023,MG Motor India,450X,BEV,Eligible,391,4339990,3,High,Premium,11099.72,BEV,1,1
119688,2023,BYD India,Kona EV,PHEV,Eligible,320,3107712,3,High,Premium,9711.6,PHEV,1,1
119689,2023,TVS Motor,Kona EV,BEV,Not Eligible,172,1904175,3,Medium,Premium,11070.78,BEV,0,1
119690,2023,TVS Motor,XUV400,BEV,Eligible,167,3035805,3,Medium,Premium,18178.47,BEV,0,1
119691,2023,Mahindra Electric,450X,BEV,Eligible,435,3638423,3,High,Premium,8364.19,BEV,1,1
119692,2023,Ola Electric,XUV400,BEV,Eligible,361,3667023,3,High,Premium,10157.96,BEV,1,1
119693,2023,Mahindra Electric,Atto 3,BEV,Eligible,400,1391922,3,High,Premium,3479.8,BEV,1,1
119694,2023,Hyundai EV,XUV400,BEV,Eligible,429,2465402,3,High,Premium,5746.86,BEV,1,1
119695,2023,Mahindra Electric,iQube,BEV,Eligible,282,3500268,3,High,Premium,12412.3,BEV,0,1
119696,2023,TVS Motor,ZS EV,BEV,Not Eligible,506,1563397,3,High,Premium,3089.72,BEV,1,1
119697,2023,MG Motor India,450X,BEV,Eligible,475,3869498,3,High,Premium,8146.31,BEV,1,1
119698,2023,Hyundai EV,Kona EV,PHEV,Not Eligible,119,2928362,3,Medium,Premium,24608.08,PHEV,0,1
119699,2023,Ather Energy,Kona EV,PHEV,Eligible,140,3878965,3,Medium,Premium,27706.89,PHEV,0,1
119700,2023,Ola Electric,Kona EV,BEV,Eligible,139,4003474,3,Medium,Premium,28801.97,BEV,0,1
119701,2023,Ola Electric,iQube,BEV,Eligible,287,2803827,3,High,Premium,9769.43,BEV,0,1
119702,2023,Ather Energy,XUV400,BEV,Eligible,305,2386485,3,High,Premium,7824.54,BEV,1,1
119703,2023,BYD India,Atto 3,BEV,Eligible,469,3634000,3,High,Premium,7748.4,BEV,1,1
119704,2023,MG Motor India,ZS EV,BEV,Eligible,168,2710062,3,Medium,Premium,16131.32,BEV,0,1
119705,2023,Ather Energy,S1 Pro,BEV,Eligible,393,1248578,3,High,Premium,3177.04,BEV,1,1
119706,2023,Ather Energy,S1 Pro,BEV,Eligible,430,2656322,3,High,Premium,6177.49,BEV,1,1
119707,2023,Hyundai EV,ZS EV,BEV,Not Eligible,469,2207392,3,High,Premium,4706.59,BEV,1,1
119708,2023,MG Motor India,Atto 3,BEV,Eligible,468,2440597,3,High,Premium,5214.95,BEV,1,1
119709,2023,BYD India,XUV400,BEV,Eligible,388,4096815,3,High,Premium,10558.8,BEV,1,1
119710,2023,TVS Motor,Nexon EV,BEV,Eligible,446,2391314,3,High,Premium,5361.69,BEV,1,1
119711,2023,TVS Motor,Atto 3,BEV,Not Eligible,367,3400225,3,High,Premium,9264.92,BEV,1,1
119712,2023,Tata Motors,XUV400,BEV,Eligible,153,1687642,3,Medium,Premium,11030.34,BEV,0,1
119713,2023,Ola Electric,S1 Pro,BEV,Eligible,460,3038149,3,High,Premium,6604.67,BEV,1,1
119714,2023,BYD India,iQube,PHEV,Eligible,315,2634449,3,High,Premium,8363.33,PHEV,1,1
119715,2023,BYD India,450X,BEV,Not Eligible,494,2333085,3,High,Premium,4722.84,BEV,1,1
119716,2023,Ather Energy,Kona EV,BEV,Eligible,303,1520420,3,High,Premium,5017.89,BEV,1,1
119717,2023,BYD India,S1 Pro,PHEV,Eligible,380,1256360,3,High,Premium,3306.21,PHEV,1,1
119718,2023,Mahindra Electric,ZS EV,PHEV,Not Eligible,478,1859720,3,High,Premium,3890.63,PHEV,1,1
119719,2023,MG Motor India,Kona EV,BEV,Eligible,297,1836907,3,High,Premium,6184.87,BEV,0,1
119720,2023,MG Motor India,450X,BEV,Eligible,369,2553045,3,High,Premium,6918.82,BEV,1,1
119721,2023,Tata Motors,XUV400,BEV,Eligible,192,3913391,3,Medium,Premium,20382.24,BEV,0,1
119722,2023,BYD India,S1 Pro,PHEV,Eligible,224,3752819,3,Medium,Premium,16753.66,PHEV,0,1
119723,2023,BYD India,ZS EV,BEV,Eligible,101,3960115,3,Medium,Premium,39209.06,BEV,0,1
119724,2023,MG Motor India,S1 Pro,BEV,Eligible,335,3247408,3,High,Premium,9693.76,BEV,1,1
119725,2023,TVS Motor,ZS EV,BEV,Eligible,297,2222840,3,High,Premium,7484.31,BEV,0,1
119726,2023,Ola Electric,iQube,BEV,Eligible,481,1320481,3,High,Premium,2745.28,BEV,1,1
119727,2023,Tata Motors,XUV400,BEV,Eligible,147,2637492,3,Medium,Premium,17942.12,BEV,0,1
119728,2023,Mahindra Electric,XUV400,PHEV,Eligible,481,1960373,3,High,Premium,4075.62,PHEV,1,1
119729,2023,MG Motor India,450X,BEV,Eligible,81,3833198,3,Low,Premium,47323.43,BEV,0,1
119730,2023,Mahindra Electric,XUV400,BEV,Eligible,215,3412958,3,Medium,Premium,15874.22,BEV,0,1
119731,2023,MG Motor India,ZS EV,BEV,Eligible,398,2246903,3,High,Premium,5645.48,BEV,1,1
119732,2023,TVS Motor,Kona EV,BEV,Eligible,232,1028703,3,Medium,Premium,4434.06,BEV,0,1
119733,2023,TVS Motor,XUV400,BEV,Eligible,449,2599359,3,High,Premium,5789.22,BEV,1,1
119734,2023,BYD India,iQube,PHEV,Eligible,161,1727566,3,Medium,Premium,10730.22,PHEV,0,1
119735,2023,MG Motor India,S1 Pro,PHEV,Eligible,357,936027,3,High,Premium,2621.92,PHEV,1,1
119736,2023,TVS Motor,Kona EV,BEV,Not Eligible,153,4047687,3,Medium,Premium,26455.47,BEV,0,1
119737,2023,MG Motor India,ZS EV,BEV,Not Eligible,253,2547355,3,High,Premium,10068.6,BEV,0,1
119738,2023,MG Motor India,iQube,BEV,Eligible,475,3455382,3,High,Premium,7274.49,BEV,1,1
119739,2023,Hyundai EV,iQube,BEV,Eligible,194,1486173,3,Medium,Premium,7660.69,BEV,0,1
119740,2023,TVS Motor,S1 Pro,BEV,Eligible,113,1070555,3,Medium,Premium,9473.94,BEV,0,1
119741,2023,Tata Motors,ZS EV,BEV,Not Eligible,329,3989191,3,High,Premium,12125.2,BEV,1,1
119742,2023,Tata Motors,ZS EV,PHEV,Not Eligible,205,3712677,3,Medium,Premium,18110.62,PHEV,0,1
119743,2023,MG Motor India,Atto 3,BEV,Eligible,130,1704938,3,Medium,Premium,13114.91,BEV,0,1
119744,2023,BYD India,Atto 3,BEV,Eligible,516,2335379,3,High,Premium,4525.93,BEV,1,1
119745,2023,TVS Motor,Atto 3,BEV,Eligible,482,2428341,3,High,Premium,5038.05,BEV,1,1
119746,2023,Mahindra Electric,Atto 3,BEV,Eligible,187,4368642,3,Medium,Premium,23361.72,BEV,0,1
119747,2023,MG Motor India,XUV400,BEV,Eligible,435,3567043,3,High,Premium,8200.1,BEV,1,1
119748,2023,MG Motor India,ZS EV,BEV,Eligible,105,2005407,3,Medium,Premium,19099.11,BEV,0,1
119749,2023,TVS Motor,450X,BEV,Not Eligible,313,1273606,3,High,Premium,4069.03,BEV,1,1
119750,2023,Hyundai EV,ZS EV,BEV,Eligible,277,4325517,3,High,Premium,15615.58,BEV,0,1
119751,2023,Tata Motors,450X,BEV,Eligible,128,1505797,3,Medium,Premium,11764.04,BEV,0,1
119752,2023,Ather Energy,Nexon EV,BEV,Eligible,383,1490251,3,High,Premium,3890.99,BEV,1,1
119753,2023,Hyundai EV,XUV400,BEV,Not Eligible,251,2867123,3,High,Premium,11422.8,BEV,0,1
119754,2023,Tata Motors,iQube,BEV,Not Eligible,135,4436257,3,Medium,Premium,32861.16,BEV,0,1
119755,2023,Hyundai EV,iQube,BEV,Not Eligible,267,1030963,3,High,Premium,3861.28,BEV,0,1
119756,2023,MG Motor India,iQube,BEV,Eligible,180,1586645,3,Medium,Premium,8814.69,BEV,0,1
119757,2023,MG Motor India,450X,BEV,Eligible,220,1910971,3,Medium,Premium,8686.23,BEV,0,1
119758,2023,TVS Motor,XUV400,BEV,Not Eligible,312,3215432,3,High,Premium,10305.87,BEV,1,1
119759,2023,Ather Energy,Nexon EV,BEV,Eligible,225,3057876,3,Medium,Premium,13590.56,BEV,0,1
119760,2023,TVS Motor,XUV400,BEV,Not Eligible,171,2679986,3,Medium,Premium,15672.43,BEV,0,1
119761,2023,BYD India,Atto 3,BEV,Not Eligible,279,1886824,3,High,Premium,6762.81,BEV,0,1
119762,2023,Hyundai EV,S1 Pro,BEV,Eligible,101,1621056,3,Medium,Premium,16050.06,BEV,0,1
119763,2023,Hyundai EV,ZS EV,BEV,Eligible,282,2506524,3,High,Premium,8888.38,BEV,0,1
119764,2023,BYD India,450X,PHEV,Eligible,232,4424027,3,Medium,Premium,19069.08,PHEV,0,1
119765,2023,Ola Electric,450X,PHEV,Not Eligible,516,3994042,3,High,Premium,7740.39,PHEV,1,1
119766,2023,Ather Energy,Kona EV,BEV,Eligible,506,4040569,3,High,Premium,7985.31,BEV,1,1
119767,2023,Tata Motors,Nexon EV,PHEV,Eligible,163,3682990,3,Medium,Premium,22595.03,PHEV,0,1
119768,2023,BYD India,iQube,BEV,Eligible,416,2956837,3,High,Premium,7107.78,BEV,1,1
119769,2023,Ola Electric,Atto 3,BEV,Eligible,345,2032960,3,High,Premium,5892.64,BEV,1,1
119770,2023,Hyundai EV,iQube,BEV,Not Eligible,434,4187319,3,High,Premium,9648.2,BEV,1,1
119771,2023,Ola Electric,XUV400,BEV,Eligible,287,3230697,3,High,Premium,11256.78,BEV,0,1
119772,2023,TVS Motor,iQube,BEV,Eligible,84,2199139,3,Low,Premium,26180.23,BEV,0,1
119773,2023,Hyundai EV,XUV400,BEV,Not Eligible,403,3049307,3,High,Premium,7566.52,BEV,1,1
119774,2023,Tata Motors,Nexon EV,BEV,Eligible,341,1092274,3,High,Premium,3203.15,BEV,1,1
119775,2023,TVS Motor,Kona EV,BEV,Eligible,275,2390540,3,High,Premium,8692.87,BEV,0,1
119776,2023,MG Motor India,Kona EV,PHEV,Eligible,377,4490919,3,High,Premium,11912.25,PHEV,1,1
119777,2023,Tata Motors,Atto 3,PHEV,Eligible,432,1620308,3,High,Premium,3750.71,PHEV,1,1
119778,2023,Hyundai EV,iQube,BEV,Eligible,373,2877582,3,High,Premium,7714.7,BEV,1,1
119779,2023,Hyundai EV,Kona EV,BEV,Not Eligible,177,2651324,3,Medium,Premium,14979.23,BEV,0,1
119780,2023,BYD India,Atto 3,BEV,Eligible,348,3513452,3,High,Premium,10096.13,BEV,1,1
119781,2023,Tata Motors,Atto 3,BEV,Not Eligible,321,2031454,3,High,Premium,6328.52,BEV,1,1
119782,2023,TVS Motor,450X,PHEV,Eligible,302,1334255,3,High,Premium,4418.06,PHEV,1,1
119783,2023,Tata Motors,iQube,BEV,Eligible,198,1911419,3,Medium,Premium,9653.63,BEV,0,1
119784,2023,TVS Motor,iQube,BEV,Eligible,514,4372705,3,High,Premium,8507.21,BEV,1,1
119785,2023,Mahindra Electric,S1 Pro,BEV,Eligible,378,1808959,3,High,Premium,4785.61,BEV,1,1
119786,2023,Tata Motors,Nexon EV,BEV,Not Eligible,500,3390429,3,High,Premium,6780.86,BEV,1,1
119787,2023,MG Motor India,iQube,BEV,Eligible,512,1293853,3,High,Premium,2527.06,BEV,1,1
119788,2023,BYD India,S1 Pro,BEV,Eligible,322,2881132,3,High,Premium,8947.61,BEV,1,1
119789,2023,Mahindra Electric,450X,PHEV,Eligible,289,2475088,3,High,Premium,8564.32,PHEV,0,1
119790,2023,TVS Motor,XUV400,BEV,Eligible,296,3987827,3,High,Premium,13472.39,BEV,0,1
119791,2023,Ola Electric,Kona EV,PHEV,Not Eligible,301,2034694,3,High,Premium,6759.78,PHEV,1,1
119792,2023,BYD India,ZS EV,PHEV,Eligible,117,2805113,3,Medium,Premium,23975.32,PHEV,0,1
119793,2023,Hyundai EV,Nexon EV,BEV,Eligible,202,1999279,3,Medium,Premium,9897.42,BEV,0,1
119794,2023,Ather Energy,iQube,BEV,Not Eligible,312,3702655,3,High,Premium,11867.48,BEV,1,1
119795,2023,Mahindra Electric,XUV400,BEV,Eligible,433,2484540,3,High,Premium,5737.97,BEV,1,1
119796,2023,Ola Electric,XUV400,BEV,Not Eligible,93,2430935,3,Low,Premium,26139.09,BEV,0,1
119797,2023,Ola Electric,iQube,BEV,Eligible,117,3942757,3,Medium,Premium,33698.78,BEV,0,1
119798,2023,MG Motor India,Nexon EV,BEV,Eligible,515,2447141,3,High,Premium,4751.73,BEV,1,1
119799,2023,Mahindra Electric,iQube,BEV,Eligible,480,2787841,3,High,Premium,5808.0,BEV,1,1
119800,2023,TVS Motor,450X,BEV,Eligible,389,3483221,3,High,Premium,8954.3,BEV,1,1
119801,2023,BYD India,iQube,BEV,Not Eligible,456,2635250,3,High,Premium,5779.06,BEV,1,1
119802,2023,Ola Electric,Nexon EV,BEV,Not Eligible,269,1588954,3,High,Premium,5906.89,BEV,0,1
119803,2023,Ola Electric,ZS EV,BEV,Eligible,242,1728770,3,Medium,Premium,7143.68,BEV,0,1
119804,2023,BYD India,S1 Pro,BEV,Eligible,143,4020657,3,Medium,Premium,28116.48,BEV,0,1
119805,2023,Mahindra Electric,S1 Pro,BEV,Eligible,517,3829575,3,High,Premium,7407.3,BEV,1,1
119806,2023,TVS Motor,Kona EV,BEV,Eligible,276,4438921,3,High,Premium,16083.05,BEV,0,1
119807,2023,Ola Electric,XUV400,BEV,Eligible,270,1484822,3,High,Premium,5499.34,BEV,0,1
119808,2023,Ather Energy,Kona EV,PHEV,Eligible,461,2217746,3,High,Premium,4810.73,PHEV,1,1
119809,2023,Hyundai EV,ZS EV,BEV,Eligible,174,900422,3,Medium,Premium,5174.84,BEV,0,1
119810,2023,BYD India,Kona EV,BEV,Not Eligible,221,4012994,3,Medium,Premium,18158.34,BEV,0,1
119811,2023,Ather Energy,450X,BEV,Eligible,356,1586160,3,High,Premium,4455.51,BEV,1,1
119812,2023,Tata Motors,S1 Pro,BEV,Eligible,505,3499264,3,High,Premium,6929.24,BEV,1,1
119813,2023,Ola Electric,ZS EV,PHEV,Eligible,304,4080500,3,High,Premium,13422.7,PHEV,1,1
119814,2023,Tata Motors,S1 Pro,BEV,Eligible,436,2950061,3,High,Premium,6766.19,BEV,1,1
119815,2023,Hyundai EV,Atto 3,BEV,Eligible,198,2548955,3,Medium,Premium,12873.51,BEV,0,1
119816,2023,Ola Electric,ZS EV,BEV,Eligible,157,3093185,3,Medium,Premium,19701.82,BEV,0,1
119817,2023,Ola Electric,ZS EV,PHEV,Eligible,152,1558563,3,Medium,Premium,10253.7,PHEV,0,1
119818,2023,MG Motor India,ZS EV,BEV,Not Eligible,301,2788077,3,High,Premium,9262.71,BEV,1,1
119819,2023,TVS Motor,Nexon EV,BEV,Eligible,333,4263453,3,High,Premium,12803.16,BEV,1,1
119820,2023,Hyundai EV,ZS EV,PHEV,Eligible,191,3597213,3,Medium,Premium,18833.58,PHEV,0,1
