DOL Vehicle ID,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP
120900,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,366,2805116
120901,2023,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,382,3758940
120902,2023,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,137,2543947
120903,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,193,3202852
120904,2023,Ather Energy,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,436,3377266
120905,2023,Tata Motors,iQube,Battery Electric Vehicle (BEV),Eligible,392,3084687
120906,2023,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,124,3503621
120907,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,106,3999643
120908,2023,Tata Motors,iQube,Battery Electric Vehicle (BEV),Eligible,184,3340692
120909,2023,Hyundai EV,Kona EV,Battery Electric Vehicle (BEV),Eligible,480,2933671
120910,2023,Hyundai EV,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,320,2774881
120911,2023,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,298,4434745
120912,2023,TVS Motor,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,213,1732354
120913,2023,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,381,1286121
120914,2023,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Eligible,369,4097826
120915,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Eligible,96,2750289
120916,2023,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,150,4036687
120917,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,282,4033801
120918,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,201,3332399
120919,2023,Mahindra Electric,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,278,3624018
120920,2023,Mahindra Electric,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,131,2876715
120921,2023,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,359,3438802
120922,2023,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,150,1620912
120923,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,492,1247952
120924,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,309,1101549
120925,2023,Hyundai EV,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,458,4309747
120926,2023,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,156,1897307
120927,2023,Hyundai EV,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,413,3846468
120928,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,398,3730449
120929,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,199,3416841
120930,2023,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,188,3809698
120931,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,109,3609047
120932,2023,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,296,3906658
120933,2023,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,465,4049010
120934,2023,MG Motor India,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,245,3305476
120935,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Eligible,137,3721153
120936,2023,BYD India,Kona EV,Battery Electric Vehicle (BEV),Eligible,118,1279303
120937,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Not Eligible,428,2195938
120938,2023,TVS Motor,Kona EV,Battery Electric Vehicle (BEV),Eligible,247,3364433
120939,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Not Eligible,349,3298750
120940,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,461,3214993
120941,2023,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,509,1959953
120942,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,123,1183988
120943,2023,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Eligible,404,3166119
120944,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,488,2835346
120945,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,443,1835361
120946,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,434,4449198
120947,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,487,3254452
120948,2023,Hyundai EV,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,132,3018202
120949,2023,BYD India,450X,Battery Electric Vehicle (BEV),Eligible,144,3581784
120950,2023,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,172,3648415
120951,2023,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,483,3119997
120952,2023,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,222,1016959
120953,2023,Tata Motors,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,328,4035064
120954,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,362,4135636
120955,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,260,3746975
120956,2023,Mahindra Electric,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,126,922103
120957,2023,MG Motor India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,504,2955412
120958,2023,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,373,4211869
120959,2023,Tata Motors,450X,Battery Electric Vehicle (BEV),Not Eligible,409,3039956
120960,2023,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,237,3695973
120961,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,301,4441635
120962,2023,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,462,1651528
120963,2023,Tata Motors,450X,Battery Electric Vehicle (BEV),Not Eligible,399,1301158
120964,2023,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Eligible,230,935907
120965,2023,Ather Energy,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,272,2999150
120966,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,296,3881681
120967,2023,Ather Energy,ZS EV,Battery Electric Vehicle (BEV),Eligible,244,3778283
120968,2023,Ather Energy,S1 Pro,Battery Electric Vehicle (BEV),Eligible,302,3354239
120969,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,409,3332302
120970,2023,Hyundai EV,Kona EV,Battery Electric Vehicle (BEV),Eligible,100,2028825
120971,2023,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,299,3407921
120972,2023,Ather Energy,ZS EV,Battery Electric Vehicle (BEV),Eligible,460,1543581
120973,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,145,2773008
120974,2023,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,163,4032293
120975,2023,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,442,4258938
120976,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,365,3742972
120977,2023,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,374,1817912
120978,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Not Eligible,368,4087758
120979,2023,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,276,1968758
120980,2023,Ather Energy,S1 Pro,Battery Electric Vehicle (BEV),Eligible,107,960457
120981,2023,Ola Electric,450X,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,231,3462014
120982,2023,MG Motor India,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,262,1259949
120983,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,160,2091897
120984,2023,MG Motor India,450X,Battery Electric Vehicle (BEV),Not Eligible,477,4335499
120985,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,242,2882802
120986,2023,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,178,2892459
120987,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,405,2182438
120988,2023,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,420,2219130
120989,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,80,3995091
120990,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,214,3459766
120991,2023,BYD India,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,252,1748222
120992,2023,TVS Motor,iQube,Battery Electric Vehicle (BEV),Not Eligible,211,3158245
120993,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,239,4067464
120994,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,488,2138901
120995,2023,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,517,4312080
120996,2023,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,131,2297823
120997,2023,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,164,3608133
120998,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,496,2347095
120999,2023,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,393,2521600
121000,2023,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,159,1065450
121001,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Not Eligible,229,1821129
121002,2023,TVS Motor,450X,Battery Electric Vehicle (BEV),Not Eligible,510,3979866
121003,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,357,1230544
121004,2023,Mahindra Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,169,1899703
121005,2023,BYD India,Atto 3,Battery Electric Vehicle (BEV),Eligible,505,2041349
121006,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,146,2942409
121007,2023,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,387,1476306
121008,2023,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,279,2573960
121009,2023,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,322,4074984
121010,2023,BYD India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,443,962902
121011,2023,Hyundai EV,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,129,3589185
121012,2023,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,153,1514742
121013,2023,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,456,2686148
121014,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,88,2113870
121015,2023,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,392,1217102
121016,2023,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,391,2095161
121017,2023,TVS Motor,iQube,Battery Electric Vehicle (BEV),Eligible,318,2231374
121018,2023,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,417,1548166
121019,2023,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,473,1370226
121020,2023,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,154,979844
121021,2023,Ather Energy,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,470,2137966
121022,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,471,1083091
121023,2023,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Eligible,446,3653503
121024,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Not Eligible,214,4404355
121025,2023,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,165,1676273
121026,2023,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Eligible,81,1968764
121027,2023,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,320,3432226
121028,2023,BYD India,Atto 3,Battery Electric Vehicle (BEV),Eligible,315,3079522
121029,2023,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Eligible,341,2040563
121030,2023,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,339,2116302
121031,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,418,1731214
121032,2023,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Not Eligible,508,4257422
121033,2023,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,88,2533167
121034,2023,Ather Energy,S1 Pro,Battery Electric Vehicle (BEV),Eligible,172,1041389
121035,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,403,1104609
121036,2023,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,123,3298874
121037,2023,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,337,2563864
121038,2023,BYD India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,259,3382953
121039,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Not Eligible,491,2786781
121040,2023,TVS Motor,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,212,4344935
121041,2023,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,318,2010684
121042,2023,BYD India,iQube,Battery Electric Vehicle (BEV),Eligible,133,2057447
121043,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,362,3293051
121044,2023,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,319,2223299
121045,2023,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,230,3370640
121046,2023,Ather Energy,iQube,Battery Electric Vehicle (BEV),Eligible,277,2510170
121047,2023,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,222,3831105
121048,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Eligible,230,1678241
121049,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,211,3142612
121050,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,185,4060994
121051,2023,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,290,1310827
121052,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,313,1094995
121053,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,323,4410516
121054,2023,Ola Electric,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,124,1614966
121055,2023,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,398,3878629
121056,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,328,4467837
121057,2023,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,446,1365063
121058,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,309,1534452
121059,2023,BYD India,450X,Battery Electric Vehicle (BEV),Eligible,410,4359682
121060,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,310,4247003
121061,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,441,919836
121062,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,280,3387341
121063,2023,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,191,2937313
121064,2023,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,92,1553575
121065,2023,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,194,1134032
121066,2023,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,220,3897062
121067,2023,Tata Motors,iQube,Battery Electric Vehicle (BEV),Not Eligible,216,965191
121068,2023,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,461,1608623
121069,2023,MG Motor India,450X,Battery Electric Vehicle (BEV),Not Eligible,247,3930770
121070,2023,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,187,2024634
121071,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,411,1758582
121072,2023,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,433,1265692
121073,2023,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,149,4484246
121074,2023,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,502,3824672
121075,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,269,3000874
121076,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,382,3604201
121077,2023,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,222,2478249
121078,2023,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,99,2725416
121079,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,448,2097722
121080,2023,Tata Motors,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,330,3226951
121081,2023,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,157,3136949
121082,2023,Mahindra Electric,450X,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,276,2796458
121083,2023,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,382,3959017
121084,2023,Hyundai EV,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,275,3545519
121085,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,172,3707196
121086,2023,Ather Energy,iQube,Battery Electric Vehicle (BEV),Eligible,213,2843922
121087,2023,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,125,1155373
121088,2023,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,477,2779299
121089,2023,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,126,2181540
121090,2023,TVS Motor,iQube,Battery Electric Vehicle (BEV),Eligible,499,3599440
121091,2023,Mahindra Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,248,3278237
121092,2023,BYD India,450X,Battery Electric Vehicle (BEV),Eligible,249,3056437
121093,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,245,2895943
121094,2023,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Eligible,220,1073962
121095,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,497,2418236
121096,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,149,3198425
121097,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,172,1961290
121098,2023,TVS Motor,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,170,2403823
121099,2023,TVS Motor,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,378,3981252
121100,2023,BYD India,450X,Battery Electric Vehicle (BEV),Not Eligible,117,3757414
121101,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,375,1006030
121102,2023,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Eligible,180,2338928
121103,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,140,2438340
121104,2023,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,176,3789398
121105,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,205,2896659
121106,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,343,3754791
121107,2023,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,425,944198
121108,2023,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,497,3697869
121109,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,468,962117
121110,2023,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,307,3815298
121111,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,218,1327637
121112,2023,MG Motor India,450X,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,160,4433816
121113,2023,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,517,4385087
121114,2023,BYD India,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,352,2897413
121115,2023,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,310,2382605
121116,2023,MG Motor India,Kona EV,Battery Electric Vehicle (BEV),Eligible,86,2382318
121117,2023,Ather Energy,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,395,2682551
121118,2023,Mahindra Electric,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,294,2965385
121119,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,238,4422794
121120,2023,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,122,953436
121121,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,511,1004484
121122,2023,TVS Motor,Kona EV,Battery Electric Vehicle (BEV),Eligible,83,1736872
121123,2023,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,252,955825
121124,2023,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,258,1043202
121125,2023,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Eligible,429,2580755
121126,2023,BYD India,450X,Battery Electric Vehicle (BEV),Eligible,356,3880968
121127,2023,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,272,2007487
121128,2023,TVS Motor,450X,Battery Electric Vehicle (BEV),Not Eligible,149,2563845
121129,2023,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,393,3999651
121130,2023,Tata Motors,iQube,Battery Electric Vehicle (BEV),Eligible,262,4359744
121131,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,437,2303305
